Rank,University,Faculty,Title,Research,Website,Email,Status,is_chinese,send_priority,full_research,scholarid
32,University of Southern California,Ellis Horowitz,,"System,Theory",http://www.ellishorowitz.com,,,,,"Embedded & real-time systems ,Software engineering,Algorithms & complexity",NOSCHOLARPAGE
32,University of Southern California,Weihang Wang 0001,,"AI,System",https://weihang-wang.github.io,,,,,"The Web & information retrieval   ,Computer security,Measurement & perf. analysis ,Software engineering",MkPz_FoAAAAJ
32,University of Southern California,Melvin A. Breuer,,System,http://ee.usc.edu/faculty_staff/faculty_directory/breuer.htm,,,,,Design automation,NOSCHOLARPAGE
32,University of Southern California,Shahram Ghandeharizadeh,,System,http://perspolis.usc.edu/Users/shahram,,,,,"Databases,Measurement & perf. analysis ",FI5-sZEAAAAJ
32,University of Southern California,Shang-Hua Teng,,"AI,Interdisciplinary Areas ,System,Theory",http://www-bcf.usc.edu/~shanghua,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   , Computer graphics,Economics & computation,Programming languages,Algorithms & complexity,Cryptography",NOSCHOLARPAGE
32,University of Southern California,Bhaskar Krishnamachari,,"AI,Interdisciplinary Areas ,System,Theory",http://ceng.usc.edu/~bkrishna,,,,,"Artificial intelligence,Economics & computation,Robotics,Mobile computing,Algorithms & complexity",JHJozAYAAAAJ
32,University of Southern California,Aiichiro Nakano,,"Interdisciplinary Areas ,System",http://physics.usc.edu/Faculty/Nakano,,,,,"Visualization,High-performance computing",NOSCHOLARPAGE
32,University of Southern California,Feng Qian 0001,,"AI,Interdisciplinary Areas ,System",https://feng-qian.github.io,,,,,"The Web & information retrieval   ,Human-computer interaction,Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing,Operating systems",#NAME?
32,University of Southern California,Viktor K. Prasanna,,"AI,System",http://ceng.usc.edu/~prasanna,,,,,"Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Computer architecture,Databases,Design automation,High-performance computing,Operating systems",4FQXSP8AAAAJ
32,University of Southern California,Michael S. Waterman,,"Interdisciplinary Areas ,System",https://dornsife.usc.edu/labs/msw,,,,,"Comp. bio & bioinformatics,High-performance computing",NOSCHOLARPAGE
32,University of Southern California,Yue Zhao 0016,,"AI,System",https://yzhao062.github.io,,,,,"Artificial intelligence,Machine learning,Databases",zoGDYsoAAAAJ
32,University of Southern California,Ibrahim Sabek,,System,http://people.csail.mit.edu/ibrahimsabek,,,,,Databases,R8732voAAAAJ
32,University of Southern California,Fei Sha,,"AI,System",http://www-bcf.usc.edu/~feisha,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Databases,Mobile computing",8rttV7kAAAAJ
32,University of Southern California,Konstantinos Psounis,,"AI,System",https://sites.usc.edu/kpsounis,,,,,"Artificial intelligence,The Web & information retrieval   ,Computer networks,Computer security,Mobile computing",Nir4aJAAAAAJ
32,University of Southern California,Vatsal Sharan,,"AI,System,Theory",http://web.stanford.edu/~vsharan,,,,,"Artificial intelligence,Machine learning,Databases,Algorithms & complexity",Ize17HEAAAAJ
32,University of Southern California,William G. J. Halfond,,"Interdisciplinary Areas ,System",http://www-bcf.usc.edu/~halfond,,,,,"Human-computer interaction,Mobile computing,Software engineering",98W28JoAAAAJ
33,University of Toronto,Sam Toueg,,"System,Theory",http://www.cs.toronto.edu/theory/People.html,,,,,"Databases,Algorithms & complexity",NOSCHOLARPAGE
33,University of Toronto,Ding Yuan 0004,,System,http://www.eecg.toronto.edu/~yuan/Home.html,,,,,"Computer architecture,Operating systems,Software engineering",g7PHxIYAAAAJ
33,University of Toronto,Yashar Ganjali,,"AI,Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~yganjali,,,,,"Machine learning,Human-computer interaction,Computer networks,Computer security,Measurement & perf. analysis ",9btkXOgAAAAJ
33,University of Toronto,Ronald Baecker,,"Interdisciplinary Areas ,System",http://ron.taglab.ca,,,,," Computer graphics,Human-computer interaction,Software engineering",NOSCHOLARPAGE
33,University of Toronto,Fan Long,,"AI,System",http://www.cs.toronto.edu/~fanl,,,,," Natural language processing,Computer architecture,Computer networks,Computer security,Operating systems,Programming languages,Software engineering",j6XdtXwAAAAJ
33,University of Toronto,Eyal de Lara,,"Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~delara,,,,,"Human-computer interaction,Computer architecture,Computer networks,Measurement & perf. analysis ,Mobile computing,Operating systems",KfGfDvcAAAAJ
33,University of Toronto,Gururaj Saileshwar,,System,https://gururaj-s.github.io,,,,,"Computer architecture,Computer security",0RnpQFcAAAAJ
33,University of Toronto,Daniel M. Roy 0001,,"AI,System,Theory",http://danroy.org,,,,,"Artificial intelligence,Machine learning,Operating systems,Programming languages, Logic & verification",vA6ZQ_AAAAAJ
33,University of Toronto,Alexander Mariakakis,,"AI,Interdisciplinary Areas ,System",https://www.cs.toronto.edu/~mariakakis,,,,,"The Web & information retrieval   ,Human-computer interaction,Mobile computing",YeGQtewAAAAJ
33,University of Toronto,Nandita Vijaykumar,,"AI,System",http://www.cs.toronto.edu/~nandita,,,,,"Computer vision,Machine learning,Computer architecture,Computer networks,Measurement & perf. analysis ",y7erynoAAAAJ
33,University of Toronto,Eitan Grinspun,,"AI,Interdisciplinary Areas ,System",http://www.cs.columbia.edu/~eitan,,,,,"Computer vision,Machine learning, Computer graphics,Robotics,Visualization,Computer security",0_vvBZkAAAAJ
33,University of Toronto,Swastik Kopparty,,"System,Theory",https://www.math.toronto.edu/swastik,,,,,"Databases,Algorithms & complexity",NOSCHOLARPAGE
33,University of Toronto,Syed Ishtiaque Ahmed,,"Interdisciplinary Areas ,System",http://web.cs.toronto.edu/news/events/dcsl_mar28.htm,,,,,"Human-computer interaction,Computer security,Measurement & perf. analysis ",Ji2o32AAAAAJ
33,University of Toronto,Christina C. Christara,,System,http://www.cs.toronto.edu/~ccc,,,,,High-performance computing,NOSCHOLARPAGE
33,University of Toronto,Marsha Chechik,,"System,Theory",http://www.cs.toronto.edu/~chechik,,,,,"Programming languages,Software engineering, Logic & verification",CYfxRVIAAAAJ
33,University of Toronto,J. Christopher Beck,,"AI,Interdisciplinary Areas ,System",http://tidel.mie.utoronto.ca/beck.php,,,,,"Artificial intelligence,Machine learning,Robotics,Operating systems",y_pAyuQAAAAJ
33,University of Toronto,Xujie Si,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.toronto.edu/~six,,,,,"Artificial intelligence,Machine learning,Computer science education,Computer security,Programming languages,Software engineering, Logic & verification",Ru-jrx4AAAAJ
33,University of Toronto,Kelly A. Lyons,,System,http://individual.utoronto.ca/klyons,,,,,Databases,PJsN8P0AAAAJ
33,University of Toronto,JÃ¶rg Liebeherr,,System,http://www.comm.utoronto.ca/~jorg,,,,,"Computer networks,High-performance computing,Measurement & perf. analysis ",8WrYVG8AAAAJ
33,University of Toronto,Derek G. Corneil,,"System,Theory",http://worldcat.org/identities/lccn-n90726664,,,,,"Design automation,Algorithms & complexity",XiTfJCsAAAAJ
33,University of Toronto,Michael Brudno,,"AI,Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~brudno,,,,,"Artificial intelligence,Machine learning,Comp. bio & bioinformatics,Human-computer interaction,Visualization,Operating systems",xoNrEqUAAAAJ
33,University of Toronto,Andreas G. Veneris,,"AI,System",http://www.eecg.utoronto.ca/~veneris/AndreasVeneris.htm,,,,,"Artificial intelligence,Design automation,Programming languages,Software engineering",NOSCHOLARPAGE
33,University of Toronto,Tarek S. Abdelrahman,,System,http://www.eecg.toronto.edu/~tsa,,,,,Computer architecture,Tp5qZjsAAAAJ
33,University of Toronto,Baochun Li,,"AI,System",http://iqua.ece.toronto.edu/bli,,,,,"Artificial intelligence,Computer vision,Machine learning,Computer networks,Computer security,Databases,Embedded & real-time systems ,High-performance computing,Measurement & perf. analysis ,Mobile computing,Operating systems",rkb3_FgAAAAJ
33,University of Toronto,Cristiana Amza,,System,http://www.eecg.toronto.edu/~amza,,,,,"Computer architecture,Databases,High-performance computing,Measurement & perf. analysis ,Mobile computing,Operating systems",oAWcfLAAAAAJ
33,University of Toronto,Eric S. K. Yu,,System,http://www.cs.toronto.edu/~eric,,,,,Software engineering,c36OREEAAAAJ
33,University of Toronto,Andreas Moshovos,,System,https://www.eecg.utoronto.ca/~moshovos/000/doku.php,,,,,"Computer architecture,Databases,Design automation,High-performance computing",D2VLt-8AAAAJ
33,University of Toronto,Mark C. Jeffrey,,System,https://www.eecg.utoronto.ca/~mcj,,,,,Computer architecture,xeYPtgwAAAAJ
33,University of Toronto,Khai N. Truong,,"AI,Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~khai,,,,,"Artificial intelligence,Human-computer interaction,Visualization,Mobile computing",tsV_2pcAAAAJ
33,University of Toronto,Vassos Hadzilacos,,"System,Theory",http://www.cs.toronto.edu/~vassos,,,,,"Databases,Algorithms & complexity",NOSCHOLARPAGE
33,University of Toronto,Natalie D. Enright Jerger,,System,http://www.eecg.utoronto.ca/~enright,,,,,"Computer architecture,High-performance computing",CpFoJ1gAAAAJ
33,University of Toronto,Maryam Mehri Dehnavi,,"AI,Interdisciplinary Areas ,System",https://www.cs.toronto.edu/~mmehride,,,,,"Machine learning, Computer graphics,High-performance computing,Programming languages",f3V6gZMAAAAJ
33,University of Toronto,Gennady Pekhimenko,,"AI,Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~pekhimenko,,,,,"Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer architecture,High-performance computing,Measurement & perf. analysis ,Operating systems",ZgqVLuMAAAAJ
33,University of Toronto,Peter Marbach,,"AI,System",http://www.cs.toronto.edu/~marbach,,,,,"Machine learning,Measurement & perf. analysis ",NOSCHOLARPAGE
33,University of Toronto,Ningning Xie,,System,https://xnning.github.io,,,,,Programming languages,6DD_vkAAAAAJ
33,University of Toronto,Michael Stumm,,System,http://www.eecg.toronto.edu/~stumm,,,,,"Computer architecture,Computer networks,High-performance computing,Operating systems,Software engineering",SfN31P4AAAAJ
33,University of Toronto,Kuldeep S. Meel,,"AI,System,Theory",https://www.cs.toronto.edu/~meel,,,,,"Artificial intelligence,Machine learning,Computer security,Databases,Design automation,Software engineering, Logic & verification",bvW5Hs8AAAAJ
33,University of Toronto,Nicolas Papernot,,"AI,System",https://www.papernot.fr,,,,,"Artificial intelligence,Computer vision,Machine learning,Computer security",cGxq0cMAAAAJ
33,University of Toronto,David Lie,,"AI,System",http://www.eecg.toronto.edu/~lie,,,,,"Machine learning,Computer architecture,Computer security,Operating systems,Software engineering",Qm_3B70AAAAJ
33,University of Toronto,Nick Koudas,,"AI,System",http://koudas01.utsc.utoronto.ca/~koudas,,,,,"Machine learning,The Web & information retrieval   ,Databases",f0Wc8tkAAAAJ
33,University of Toronto,Aleksandar Nikolov,,"AI,System,Theory",http://www.cs.toronto.edu/~anikolov,,,,,"Artificial intelligence,Machine learning,Databases,Algorithms & complexity",glV_LWsAAAAJ
33,University of Toronto,Steve M. Easterbrook,,"AI,System",http://www.cs.toronto.edu/~sme,,,,,"Computer vision,Machine learning,Software engineering",bD8DWiEAAAAJ
33,University of Toronto,Shurui Zhou,,"Interdisciplinary Areas ,System",https://www.eecg.utoronto.ca/~shuruiz,,,,,"Human-computer interaction,Software engineering",6ej1Rm4AAAAJ
33,University of Toronto,Bogdan Simion,,"Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~bogdan,,,,,"Computer science education,Databases,Operating systems",NOSCHOLARPAGE
33,University of Toronto,Allan Borodin,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cs.toronto.edu/~bor,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Databases,Algorithms & complexity",VIFfuYgAAAAJ
33,University of Toronto,Ashvin Goel,,"Interdisciplinary Areas ,System",http://www.eecg.toronto.edu/~ashvin,,,,,"Human-computer interaction,Computer architecture,Computer security,Databases,Embedded & real-time systems ,Operating systems",_AUSgBQAAAAJ
33,University of Toronto,Niv Dayan,,System,https://nivdayan.net,,,,,Databases,16LSwPEAAAAJ
33,University of Toronto,Azadeh Farzan,,"AI,System,Theory",http://www.cs.toronto.edu/~azadeh,,,,,"Artificial intelligence,Programming languages,Software engineering, Logic & verification",n9Kg_LUAAAAJ
33,University of Toronto,Akshayaram Srinivasan,,"System,Theory",https://www.cs.toronto.edu/~akshayaram,,,,,"Computer security,Algorithms & complexity,Cryptography",4t2RKBUAAAAJ
33,University of Toronto,Sheila A. McIlraith,,"AI,Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~sheila,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Computer science education,Robotics,Software engineering",ny2zuvMAAAAJ
33,University of Toronto,David Duvenaud,,"AI,Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~duvenaud,,,,," Natural language processing,Artificial intelligence,Machine learning, Computer graphics,Programming languages",ZLpO3XQAAAAJ
33,University of Toronto,Angela Demke Brown,,System,http://www.cs.toronto.edu/~demke,,,,,"Computer architecture,Computer networks,Databases,Operating systems",xicy8QcAAAAJ
33,University of Toronto,Bianca Schroeder,,System,http://www.cs.toronto.edu/~bianca,,,,,"Computer architecture,Computer networks,Databases,High-performance computing,Measurement & perf. analysis ,Operating systems",TW4Th98AAAAJ
33,University of Toronto,Anthony J. Bonner,,"AI,Interdisciplinary Areas ,System",http://www.cs.toronto.edu/~bonner,,,,,"Artificial intelligence,Machine learning,Comp. bio & bioinformatics,Databases",NOSCHOLARPAGE
33,University of Toronto,Qizhen Zhang 0001,,System,https://qizhenzhang.me,,,,,"Computer networks,Databases",iwzwyHoAAAAJ
33,University of Toronto,Nathan Wiebe,,"AI,Interdisciplinary Areas ,System,Theory",https://web.cs.toronto.edu/people/faculty-directory,,,,,"Machine learning,Robotics,Computer architecture,Design automation,Algorithms & complexity",DSgKHOQAAAAJ
34,University of Massachusetts Amherst,Benjamin M. Marlin,,"AI,Interdisciplinary Areas ,System",http://openscholar.cs.umass.edu/marlin,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning, Computer graphics,Human-computer interaction,Mobile computing,Programming languages",ey960FIAAAAJ
34,University of Massachusetts Amherst,Peter J. Haas,,"AI,Interdisciplinary Areas ,System",http://researcher.watson.ibm.com/researcher/view.php?person=us-phaas,,,,,"Machine learning,Computer science education,Databases",PeCI8KcAAAAJ
34,University of Massachusetts Amherst,Cameron Musco,,"AI,System,Theory",http://people.cs.umass.edu/~cmusco,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Databases,Algorithms & complexity",EeYGZCwAAAAJ
34,University of Massachusetts Amherst,Mohammad Hajiesmaili,,"AI,Interdisciplinary Areas ,System",https://groups.cs.umass.edu/hajiesmaili,,,,,"Artificial intelligence,Machine learning,Human-computer interaction,Measurement & perf. analysis ",XCGuYKIAAAAJ
34,University of Massachusetts Amherst,Arun Venkataramani,,System,https://www.cics.umass.edu/~arun,,,,,"Computer networks,Measurement & perf. analysis ,Mobile computing,Operating systems",9v2UD2QAAAAJ
34,University of Massachusetts Amherst,Jack C. Wileden,,System,http://www.cics.umass.edu/~jack,,,,,"Programming languages,Software engineering",fJxwllcAAAAJ
34,University of Massachusetts Amherst,Andrew McCallum,,"AI,System",https://people.cs.umass.edu/~mccallum,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Databases,Measurement & perf. analysis ",yILa1y0AAAAJ
34,University of Massachusetts Amherst,Weibo Gong,,"AI,System",https://ece.umass.edu/faculty/weibo-gong,,,,,"The Web & information retrieval   ,Computer networks,Computer security",NOSCHOLARPAGE
34,University of Massachusetts Amherst,Andrew McGregor 0001,,"AI,Interdisciplinary Areas ,System,Theory",http://people.cs.umass.edu/~mcgregor,,,,,"Machine learning,Computer science education,Databases,Measurement & perf. analysis ,Programming languages,Algorithms & complexity",IpBjTKQAAAAJ
34,University of Massachusetts Amherst,Brian Neil Levine,,"AI,Interdisciplinary Areas ,System",https://people.cs.umass.edu/~brian,,,,,"Machine learning,The Web & information retrieval   ,Robotics,Computer networks,Computer security,Databases,Mobile computing",oHbIF48AAAAJ
34,University of Massachusetts Amherst,Mohit Iyyer,,"AI,System",https://cs.umd.edu/~miyyer,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Computer security",rBVA5tcAAAAJ
34,University of Massachusetts Amherst,Ramesh K. Sitaraman,,"AI,System,Theory",https://www.cics.umass.edu/~ramesh,,,,,"Machine learning,The Web & information retrieval   ,Computer architecture,Computer networks,Databases,High-performance computing,Measurement & perf. analysis ,Operating systems,Algorithms & complexity",NOSCHOLARPAGE
34,University of Massachusetts Amherst,Hui Guan 0001,,"AI,System",https://guanh01.github.io,,,,,"Machine learning,Computer architecture,Databases,High-performance computing,Mobile computing,Operating systems,Programming languages,Software engineering",L2P0jCsAAAAJ
34,University of Massachusetts Amherst,Lixin Gao 0001,,"AI,System",https://www.umass.edu/engineering/about/directory/lixin-gao,,,,,"The Web & information retrieval   ,Computer networks,Computer security,Databases,Measurement & perf. analysis ,Mobile computing",bOKmjf8AAAAJ
34,University of Massachusetts Amherst,Charles C. Weems,,"AI,System",https://people.cs.umass.edu/~weems,,,,,"Computer vision,Computer architecture,Embedded & real-time systems ,Measurement & perf. analysis ",bkN-YUkAAAAJ
34,University of Massachusetts Amherst,Daniel Sheldon,,"AI,System",https://people.cs.umass.edu/~sheldon,,,,,"Artificial intelligence,Computer vision,Machine learning,Databases",P1bHFuoAAAAJ
34,University of Massachusetts Amherst,Juan Zhai,,"AI,System",https://people.cs.umass.edu/~juanzhai,,,,,"Computer vision,Machine learning,Computer architecture,Computer security,Operating systems,Software engineering",sq0OCfwAAAAJ
34,University of Massachusetts Amherst,Sunghoon Ivan Lee,,"Interdisciplinary Areas ,System",http://www.sunghoonivanlee.com,,,,,"Human-computer interaction,Robotics,Mobile computing",NOSCHOLARPAGE
34,University of Massachusetts Amherst,Amir Houmansadr,,"AI,System",https://www.cics.umass.edu/~amir,,,,,"Artificial intelligence,Computer vision,Machine learning,Computer security,Measurement & perf. analysis ,Mobile computing",cTTFHNwAAAAJ
34,University of Massachusetts Amherst,Alexandra Meliou,,"AI,System",http://people.cs.umass.edu/~ameli,,,,,"Artificial intelligence,Machine learning,Databases,Software engineering",sOzdfjYAAAAJ
34,University of Massachusetts Amherst,David D. Jensen,,"AI,Interdisciplinary Areas ,System",https://people.cs.umass.edu/~jensen,,,,," Natural language processing,Artificial intelligence,Machine learning,Computer science education,Computer security,Databases,Programming languages",cjkgjggAAAAJ
34,University of Massachusetts Amherst,Rui Wang 0003,,"AI,Interdisciplinary Areas ,System",https://people.cs.umass.edu/~ruiwang,,,,,"Computer vision,Machine learning, Computer graphics,Human-computer interaction,Mobile computing",MvEiaLgAAAAJ
34,University of Massachusetts Amherst,Prashant J. Shenoy,,"AI,Interdisciplinary Areas ,System",https://people.cs.umass.edu/~shenoy/home,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer architecture,Computer networks,Databases,Embedded & real-time systems ,High-performance computing,Measurement & perf. analysis ,Mobile computing,Operating systems",TciP6mcAAAAJ
34,University of Massachusetts Amherst,Marco Serafini,,System,https://scholar.google.es/citations?user=IJECSdkAAAAJ,,,,,"Computer networks,Databases,Operating systems,Software engineering",IJECSdkAAAAJ
34,University of Massachusetts Amherst,David E. Irwin 0001,,"AI,Interdisciplinary Areas ,System",http://www.ecs.umass.edu/~irwin,,,,,"Machine learning,Human-computer interaction,Computer architecture,Computer networks,High-performance computing,Measurement & perf. analysis ,Operating systems",NkwzF2wAAAAJ
34,University of Massachusetts Amherst,Don Towsley,,"AI,System",https://www.cics.umass.edu/faculty/directory/towsley_donald,,,,,"Machine learning,The Web & information retrieval   ,Computer architecture,Computer networks,Computer security,Databases,Embedded & real-time systems ,High-performance computing,Measurement & perf. analysis ,Mobile computing,Operating systems",KIFPVWoAAAAJ
34,University of Massachusetts Amherst,Deepak Ganesan,,"Interdisciplinary Areas ,System",https://people.cs.umass.edu/~dganesan,,,,,"Human-computer interaction,Computer networks,Databases,Mobile computing,Operating systems",cbTB5-EAAAAJ
34,University of Massachusetts Amherst,Phuc Nguyen 0002,,"Interdisciplinary Areas ,System",http://wsslab.org/vpnguyen,,,,,"Human-computer interaction,Mobile computing",pBf2M3QAAAAJ
34,University of Massachusetts Amherst,Jay Taneja,,System,http://www.jaytaneja.com,,,,,"Computer networks,Mobile computing",HtjUcEYAAAAJ
34,University of Massachusetts Amherst,Michael Zink,,System,http://www.ecs.umass.edu/ece/zink,,,,,"Mobile computing,Operating systems",iVck6WIAAAAJ
34,University of Massachusetts Amherst,Chuang Gan,,"AI,Interdisciplinary Areas ,System",http://people.csail.mit.edu/ganchuang,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Robotics,Computer architecture",PTeSCbIAAAAJ
34,University of Massachusetts Amherst,Filip Rozpedek,,System,https://sites.google.com/view/filiprozpedek,,,,,Computer networks,YOaDA-UAAAAJ
34,University of Massachusetts Amherst,Shlomo Zilberstein,,"AI,Interdisciplinary Areas ,System",http://rbr.cs.umass.edu/shlomo,,,,,"Artificial intelligence,Computer vision,Machine learning,Robotics,Software engineering",q_n7d6EAAAAJ
34,University of Massachusetts Amherst,Laura M. Haas,,System,https://www.cics.umass.edu/faculty/directory/haas-laura,,,,,Databases,e9qUUSgAAAAJ
34,University of Massachusetts Amherst,Shiqing Ma,,"AI,System",https://people.cs.umass.edu/~shiqingma,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Computer architecture,Computer security,Operating systems,Programming languages,Software engineering",X_mDnjkAAAAJ
34,University of Massachusetts Amherst,Pubali Datta,,"AI,System",https://pdatta2.web.illinois.edu,,,,,"The Web & information retrieval   ,Computer security",VvUb5Z4AAAAJ
34,University of Massachusetts Amherst,Erik G. Learned-Miller,,"AI,Interdisciplinary Areas ,System",http://people.cs.umass.edu/~elm,,,,,"Artificial intelligence,Computer vision,Machine learning, Computer graphics,Robotics,Computer security,Mobile computing,Operating systems",Li-BrU4AAAAJ
34,University of Massachusetts Amherst,Adam O'Neill,,"System,Theory",https://www.cics.umass.edu/people/oneill-adam,,,,,"Computer security,Databases,Cryptography",SIFRrBIAAAAJ
34,University of Massachusetts Amherst,Emery D. Berger,,"Interdisciplinary Areas ,System",https://emeryberger.com,,,,,"Human-computer interaction,Computer architecture,Computer security,Mobile computing,Operating systems,Programming languages,Software engineering",RaHaArkAAAAJ
34,University of Massachusetts Amherst,Hava T. Siegelmann,,"AI,System",http://binds.cs.umass.edu/havaBio.html,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Databases",A2fiOI0AAAAJ
34,University of Massachusetts Amherst,Yuriy Brun,,"AI,Interdisciplinary Areas ,System",https://people.cs.umass.edu/~brun,,,,," Natural language processing,Machine learning,Visualization,Programming languages,Software engineering",YVfr3wwAAAAJ
34,University of Massachusetts Amherst,Evangelos Kalogerakis,,"AI,Interdisciplinary Areas ,System",http://people.cs.umass.edu/~kalo,,,,,"Computer vision, Computer graphics,Human-computer interaction,Visualization,Mobile computing",8TwcVQcAAAAJ
34,University of Massachusetts Amherst,Jeremy Gummeson,,"Interdisciplinary Areas ,System",http://jeremygummeson.com,,,,,"Human-computer interaction,Computer networks,Mobile computing",zMOYd5YAAAAJ
34,University of Massachusetts Amherst,Yair Zick,,"AI,Interdisciplinary Areas ,System",http://www.comp.nus.edu.sg/~zick,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer security",m0PW6DQAAAAJ
35,The University of Edinburgh,Alan Bundy,,"AI,System",https://sweb.inf.ed.ac.uk/bundy,,,,,"Artificial intelligence,Machine learning,Software engineering",n7STZEYAAAAJ
35,The University of Edinburgh,Jingjie Li,,"AI,Interdisciplinary Areas ,System",http://www.inf.ed.ac.uk/people/staff/Jingjie_Li.html,,,,,"Artificial intelligence,Machine learning,Human-computer interaction,Computer architecture,Computer security",P8qaRuwAAAAJ
35,The University of Edinburgh,Perdita Stevens,,System,http://homepages.inf.ed.ac.uk/perdita,,,,,Software engineering,KdBhbbYAAAAJ
35,The University of Edinburgh,Kousha Etessami,,"System,Theory",http://homepages.inf.ed.ac.uk/kousha,,,,,"Databases,Software engineering, Logic & verification,Algorithms & complexity",_rUcw0EAAAAJ
35,The University of Edinburgh,BjÃ¶rn Franke,,System,http://homepages.inf.ed.ac.uk/bfranke,,,,,"Computer architecture,Design automation,Operating systems,Programming languages",Y6aTqRQAAAAJ
35,The University of Edinburgh,Yuvraj Patel,,System,http://www.inf.ed.ac.uk/people/staff/Yuvraj_Patel.html,,,,,"Computer security,Databases,Operating systems",NOSCHOLARPAGE
35,The University of Edinburgh,Boris Grot,,System,http://homepages.inf.ed.ac.uk/bgrot,,,,,"Computer architecture,Databases,Operating systems",1DXXeSMAAAAJ
35,The University of Edinburgh,Markulf Kohlweiss,,"System,Theory",https://www.inf.ed.ac.uk/people/staff/Markulf_Kohlweiss.html,,,,,"Computer security,Programming languages,Cryptography",pOfF9ygAAAAJ
35,The University of Edinburgh,Jeff Z. Pan,,"AI,System",https://www.inf.ed.ac.uk/people/staff/Jeff_Pan.html,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Databases",zLDAY8QAAAAJ
35,The University of Edinburgh,Sharon Goldwater,,"AI,System",http://homepages.inf.ed.ac.uk/sgwater,,,,," Natural language processing,Artificial intelligence,Machine learning,Software engineering",_ZxvlzoAAAAJ
35,The University of Edinburgh,Ajitha Rajan,,System,http://homepages.inf.ed.ac.uk/arajan,,,,,Software engineering,Y8ROiBEAAAAJ
35,The University of Edinburgh,Ian Stark,,"System,Theory",http://www.inf.ed.ac.uk/people/staff/Ian_Stark.html,,,,,"Computer architecture,Computer security,Programming languages, Logic & verification",_WljoL8AAAAJ
35,The University of Edinburgh,Aggelos Kiayias,,"Interdisciplinary Areas ,System,Theory",http://www.inf.ed.ac.uk/people/staff/Aggelos_Kiayias.html,,,,,"Economics & computation,Computer security,Databases,Algorithms & complexity,Cryptography",P_L_vZAAAAAJ
35,The University of Edinburgh,Elizabeth Polgreen,,"AI,System,Theory",http://www.inf.ed.ac.uk/people/staff/Elizabeth_Polgreen.html,,,,,"Artificial intelligence,Embedded & real-time systems ,Programming languages, Logic & verification",wFYhUkIAAAAJ
35,The University of Edinburgh,Donald Sannella,,"System,Theory",http://homepages.inf.ed.ac.uk/dts,,,,,"Programming languages, Logic & verification",XQNrpksAAAAJ
35,The University of Edinburgh,Adriana Sejfia,,System,http://www.inf.ed.ac.uk/people/staff/Adriana_Sejfia.html,,,,,Software engineering,4-pYLKAAAAAJ
35,The University of Edinburgh,Ohad Kammar,,"System,Theory",https://www.inf.ed.ac.uk/people/staff/Ohad_Kammar.html,,,,,"Programming languages, Logic & verification",#NAME?
35,The University of Edinburgh,Marc Juarez,,"AI,System",http://www.inf.ed.ac.uk/people/staff/Marc_Juarez_Miro.html,,,,,"Artificial intelligence,Computer security",Na1MX7EAAAAJ
35,The University of Edinburgh,Wenfei Fan,,"AI,System",http://homepages.inf.ed.ac.uk/wenfei,,,,,"The Web & information retrieval   ,Databases",u0S6ofAAAAAJ
35,The University of Edinburgh,Fengxiang He,,"AI,System",http://www.inf.ed.ac.uk/people/staff/Fengxiang_He.html,,,,,"Artificial intelligence,Computer vision,Machine learning,Mobile computing",QSx-Yu0AAAAJ
35,The University of Edinburgh,Peter Buneman,,"AI,System",http://homepages.inf.ed.ac.uk/opb,,,,,"The Web & information retrieval   ,Databases,Mobile computing,Programming languages",d9bq04sAAAAJ
35,The University of Edinburgh,Vaishak Belle,,"AI,System",http://www.inf.ed.ac.uk/people/staff/Vaishak_Belle.html,,,,,"Artificial intelligence,Machine learning,Programming languages",iQNOnjEAAAAJ
